[run number],initial-people,average-coupling-tendency,average-commitment,average-condom-use,average-test-frequency,[step],count turtles,count turtles with [not infected?],count turtles with [known?],count turtles with [infected?] - count turtles with [known?]
4927,500,5,200,7,1.8,1000,500,481,19,0
4934,500,5,200,8,1,1000,500,481,19,0
4936,500,5,200,8,1.4,1000,500,481,19,0
4939,500,5,200,8,2,1000,500,481,19,0
4943,500,5,200,9,0.6,1000,500,481,19,0
4945,500,5,200,9,1,1000,500,481,19,0
4950,500,5,200,9,2,1000,500,481,19,0
4953,500,5,200,10,0.4,1000,500,481,19,0
4952,500,5,200,10,0.2,1000,500,481,19,0
95,500,5,0,8,1.2,1000,500,482,18,0
109,500,5,0,9,1.8,1000,500,482,18,0
230,500,5,5,9,1.8,1000,500,482,18,0
239,500,5,5,10,1.4,1000,500,482,18,0
352,500,5,10,9,2,1000,500,482,18,0
597,500,5,20,10,0.4,1000,500,482,18,0
602,500,5,20,10,1.4,1000,500,482,18,0
715,500,5,25,9,2,1000,500,482,18,0
746,500,5,30,1,1.6,1000,500,482,18,0
813,500,5,30,7,1.8,1000,500,482,18,0
835,500,5,30,9,1.8,1000,500,482,18,0
1056,500,5,40,7,2,1000,500,482,18,0
1075,500,5,40,9,1.4,1000,500,482,18,0
1131,500,5,45,3,1.6,1000,500,482,18,0
1196,500,5,45,9,1.4,1000,500,482,18,0
1198,500,5,45,9,1.8,1000,500,482,18,0
1229,500,5,50,1,1.4,1000,500,482,18,0
1252,500,5,50,3,1.6,1000,500,482,18,0
1319,500,5,50,9,1.8,1000,500,482,18,0
1441,500,5,55,9,2,1000,500,482,18,0
1447,500,5,55,10,1,1000,500,482,18,0
1448,500,5,55,10,1.2,1000,500,482,18,0
1449,500,5,55,10,1.4,1000,500,482,18,0
1472,500,5,60,1,1.6,1000,500,482,18,0
1494,500,5,60,3,1.6,1000,500,482,18,0
1515,500,5,60,5,1.4,1000,500,482,18,0
1558,500,5,60,9,1.2,1000,500,482,18,0
1569,500,5,60,10,1.2,1000,500,482,18,0
1570,500,5,60,10,1.4,1000,500,482,18,0
1688,500,5,65,10,0.8,1000,500,482,18,0
1691,500,5,65,10,1.4,1000,500,482,18,0
1692,500,5,65,10,1.6,1000,500,482,18,0
1724,500,5,70,2,1.4,1000,500,482,18,0
1726,500,5,70,2,1.8,1000,500,482,18,0
1782,500,5,70,7,2,1000,500,482,18,0
1811,500,5,70,10,1.2,1000,500,482,18,0
1836,500,5,75,1,1.8,1000,500,482,18,0
1859,500,5,75,3,2,1000,500,482,18,0
1870,500,5,75,4,2,1000,500,482,18,0
1877,500,5,75,5,1.2,1000,500,482,18,0
1923,500,5,75,9,1.6,1000,500,482,18,0
1931,500,5,75,10,1,1000,500,482,18,0
1944,500,5,80,0,1.4,1000,500,482,18,0
1957,500,5,80,1,1.8,1000,500,482,18,0
1988,500,5,80,4,1.4,1000,500,482,18,0
2033,500,5,80,8,1.6,1000,500,482,18,0
2049,500,5,80,10,0.4,1000,500,482,18,0
2051,500,5,80,10,0.8,1000,500,482,18,0
2052,500,5,80,10,1,1000,500,482,18,0
2068,500,5,85,0,2,1000,500,482,18,0
2088,500,5,85,2,1.6,1000,500,482,18,0
2120,500,5,85,5,1.4,1000,500,482,18,0
2142,500,5,85,7,1.4,1000,500,482,18,0
2145,500,5,85,7,2,1000,500,482,18,0
2165,500,5,85,9,1.6,1000,500,482,18,0
2166,500,5,85,9,1.8,1000,500,482,18,0
2174,500,5,85,10,1.2,1000,500,482,18,0
2177,500,5,85,10,1.8,1000,500,482,18,0
2189,500,5,90,0,2,1000,500,482,18,0
2195,500,5,90,1,1,1000,500,482,18,0
2211,500,5,90,2,2,1000,500,482,18,0
2219,500,5,90,3,1.4,1000,500,482,18,0
2231,500,5,90,4,1.6,1000,500,482,18,0
2244,500,5,90,5,2,1000,500,482,18,0
2255,500,5,90,6,2,1000,500,482,18,0
2277,500,5,90,8,2,1000,500,482,18,0
2285,500,5,90,9,1.4,1000,500,482,18,0
2293,500,5,90,10,0.8,1000,500,482,18,0
2338,500,5,95,3,1,1000,500,482,18,0
2364,500,5,95,5,1.8,1000,500,482,18,0
2362,500,5,95,5,1.4,1000,500,482,18,0
2387,500,5,95,7,2,1000,500,482,18,0
2396,500,5,95,8,1.6,1000,500,482,18,0
2407,500,5,95,9,1.6,1000,500,482,18,0
2417,500,5,95,10,1.4,1000,500,482,18,0
2449,500,5,100,2,1.2,1000,500,482,18,0
2479,500,5,100,5,0.6,1000,500,482,18,0
2486,500,5,100,5,2,1000,500,482,18,0
2493,500,5,100,6,1.2,1000,500,482,18,0
2514,500,5,100,8,1,1000,500,482,18,0
2515,500,5,100,8,1.2,1000,500,482,18,0
2535,500,5,100,10,0.8,1000,500,482,18,0
2537,500,5,100,10,1.2,1000,500,482,18,0
2549,500,5,105,0,1.4,1000,500,482,18,0
2581,500,5,105,3,1.2,1000,500,482,18,0
2582,500,5,105,3,1.4,1000,500,482,18,0
2592,500,5,105,4,1.2,1000,500,482,18,0
2594,500,5,105,4,1.6,1000,500,482,18,0
2636,500,5,105,8,1.2,1000,500,482,18,0
2650,500,5,105,9,1.8,1000,500,482,18,0
2679,500,5,110,1,1,1000,500,482,18,0
2717,500,5,110,4,2,1000,500,482,18,0
2736,500,5,110,6,1.4,1000,500,482,18,0
2750,500,5,110,7,2,1000,500,482,18,0
2771,500,5,110,9,1.8,1000,500,482,18,0
2769,500,5,110,9,1.4,1000,500,482,18,0
2772,500,5,110,9,2,1000,500,482,18,0
2776,500,5,110,10,0.6,1000,500,482,18,0
2777,500,5,110,10,0.8,1000,500,482,18,0
2790,500,5,115,0,1.2,1000,500,482,18,0
2815,500,5,115,2,1.8,1000,500,482,18,0
2826,500,5,115,3,1.8,1000,500,482,18,0
2849,500,5,115,5,2,1000,500,482,18,0
2859,500,5,115,6,1.8,1000,500,482,18,0
2889,500,5,115,9,1.2,1000,500,482,18,0
2893,500,5,115,9,2,1000,500,482,18,0
2909,500,5,120,0,0.8,1000,500,482,18,0
2920,500,5,120,1,0.8,1000,500,482,18,0
2932,500,5,120,2,1,1000,500,482,18,0
2945,500,5,120,3,1.4,1000,500,482,18,0
2946,500,5,120,3,1.6,1000,500,482,18,0
2992,500,5,120,7,2,1000,500,482,18,0
2998,500,5,120,8,1,1000,500,482,18,0
3001,500,5,120,8,1.6,1000,500,482,18,0
3011,500,5,120,9,1.4,1000,500,482,18,0
3065,500,5,125,3,1.2,1000,500,482,18,0
3091,500,5,125,5,2,1000,500,482,18,0
3113,500,5,125,7,2,1000,500,482,18,0
3117,500,5,125,8,0.6,1000,500,482,18,0
3122,500,5,125,8,1.6,1000,500,482,18,0
3141,500,5,125,10,1,1000,500,482,18,0
3189,500,5,130,3,1.8,1000,500,482,18,0
3201,500,5,130,4,2,1000,500,482,18,0
3233,500,5,130,7,1.8,1000,500,482,18,0
3245,500,5,130,8,2,1000,500,482,18,0
3255,500,5,130,9,1.8,1000,500,482,18,0
3260,500,5,130,10,0.6,1000,500,482,18,0
3341,500,5,135,6,1.4,1000,500,482,18,0
3343,500,5,135,6,1.8,1000,500,482,18,0
3354,500,5,135,7,1.8,1000,500,482,18,0
3366,500,5,135,8,2,1000,500,482,18,0
3373,500,5,135,9,1.2,1000,500,482,18,0
3375,500,5,135,9,1.6,1000,500,482,18,0
3380,500,5,135,10,0.4,1000,500,482,18,0
3397,500,5,140,0,1.6,1000,500,482,18,0
3460,500,5,140,6,1,1000,500,482,18,0
3482,500,5,140,8,1,1000,500,482,18,0
3496,500,5,140,9,1.6,1000,500,482,18,0
3497,500,5,140,9,1.8,1000,500,482,18,0
3504,500,5,140,10,1,1000,500,482,18,0
3520,500,5,145,0,2,1000,500,482,18,0
3564,500,5,145,4,2,1000,500,482,18,0
3594,500,5,145,7,1.4,1000,500,482,18,0
3606,500,5,145,8,1.6,1000,500,482,18,0
3607,500,5,145,8,1.8,1000,500,482,18,0
3625,500,5,145,10,1,1000,500,482,18,0
3659,500,5,150,2,1.2,1000,500,482,18,0
3661,500,5,150,2,1.6,1000,500,482,18,0
3673,500,5,150,3,1.8,1000,500,482,18,0
3674,500,5,150,3,2,1000,500,482,18,0
3683,500,5,150,4,1.6,1000,500,482,18,0
3725,500,5,150,8,1.2,1000,500,482,18,0
3744,500,5,150,10,0.6,1000,500,482,18,0
3751,500,5,150,10,2,1000,500,482,18,0
3771,500,5,155,1,1.6,1000,500,482,18,0
3791,500,5,155,3,1.2,1000,500,482,18,0
3805,500,5,155,4,1.8,1000,500,482,18,0
3861,500,5,155,9,2,1000,500,482,18,0
3864,500,5,155,10,0.4,1000,500,482,18,0
3865,500,5,155,10,0.6,1000,500,482,18,0
3867,500,5,155,10,1,1000,500,482,18,0
3882,500,5,160,0,1.8,1000,500,482,18,0
3883,500,5,160,0,2,1000,500,482,18,0
3899,500,5,160,2,0.8,1000,500,482,18,0
3932,500,5,160,5,0.8,1000,500,482,18,0
3933,500,5,160,5,1,1000,500,482,18,0
3968,500,5,160,8,1.4,1000,500,482,18,0
3969,500,5,160,8,1.6,1000,500,482,18,0
3970,500,5,160,8,1.8,1000,500,482,18,0
3979,500,5,160,9,1.4,1000,500,482,18,0
3987,500,5,160,10,0.8,1000,500,482,18,0
3989,500,5,160,10,1.2,1000,500,482,18,0
4013,500,5,165,1,1.6,1000,500,482,18,0
4019,500,5,165,2,0.6,1000,500,482,18,0
4032,500,5,165,3,1,1000,500,482,18,0
4056,500,5,165,5,1.4,1000,500,482,18,0
4059,500,5,165,5,2,1000,500,482,18,0
4069,500,5,165,6,1.8,1000,500,482,18,0
4091,500,5,165,8,1.8,1000,500,482,18,0
4092,500,5,165,8,2,1000,500,482,18,0
4099,500,5,165,9,1.2,1000,500,482,18,0
4101,500,5,165,9,1.6,1000,500,482,18,0
4103,500,5,165,9,2,1000,500,482,18,0
4111,500,5,165,10,1.4,1000,500,482,18,0
4113,500,5,165,10,1.8,1000,500,482,18,0
4122,500,5,170,0,1.4,1000,500,482,18,0
4157,500,5,170,3,1.8,1000,500,482,18,0
4166,500,5,170,4,1.4,1000,500,482,18,0
4198,500,5,170,7,1.2,1000,500,482,18,0
4199,500,5,170,7,1.4,1000,500,482,18,0
4201,500,5,170,7,1.8,1000,500,482,18,0
4212,500,5,170,8,1.8,1000,500,482,18,0
4217,500,5,170,9,0.6,1000,500,482,18,0
4233,500,5,170,10,1.6,1000,500,482,18,0
4268,500,5,175,2,2,1000,500,482,18,0
4284,500,5,175,4,0.8,1000,500,482,18,0
4289,500,5,175,4,1.8,1000,500,482,18,0
4299,500,5,175,5,1.6,1000,500,482,18,0
4310,500,5,175,6,1.6,1000,500,482,18,0
4309,500,5,175,6,1.4,1000,500,482,18,0
4319,500,5,175,7,1.2,1000,500,482,18,0
4320,500,5,175,7,1.4,1000,500,482,18,0
4322,500,5,175,7,1.8,1000,500,482,18,0
4341,500,5,175,9,1.2,1000,500,482,18,0
4362,500,5,180,0,1,1000,500,482,18,0
4399,500,5,180,3,1.8,1000,500,482,18,0
4419,500,5,180,5,1.4,1000,500,482,18,0
4432,500,5,180,6,1.8,1000,500,482,18,0
4433,500,5,180,6,2,1000,500,482,18,0
4450,500,5,180,8,1,1000,500,482,18,0
4455,500,5,180,8,2,1000,500,482,18,0
4464,500,5,180,9,1.6,1000,500,482,18,0
4470,500,5,180,10,0.6,1000,500,482,18,0
4486,500,5,185,0,1.6,1000,500,482,18,0
4509,500,5,185,2,1.8,1000,500,482,18,0
4517,500,5,185,3,1.2,1000,500,482,18,0
4521,500,5,185,3,2,1000,500,482,18,0
4529,500,5,185,4,1.4,1000,500,482,18,0
4531,500,5,185,4,1.8,1000,500,482,18,0
4541,500,5,185,5,1.6,1000,500,482,18,0
4549,500,5,185,6,1,1000,500,482,18,0
4571,500,5,185,8,1,1000,500,482,18,0
4585,500,5,185,9,1.6,1000,500,482,18,0
4590,500,5,185,10,0.4,1000,500,482,18,0
4619,500,5,190,1,1.8,1000,500,482,18,0
4626,500,5,190,2,1,1000,500,482,18,0
4627,500,5,190,2,1.2,1000,500,482,18,0
4629,500,5,190,2,1.6,1000,500,482,18,0
4642,500,5,190,3,2,1000,500,482,18,0
4683,500,5,190,7,1.4,1000,500,482,18,0
4695,500,5,190,8,1.6,1000,500,482,18,0
4696,500,5,190,8,1.8,1000,500,482,18,0
4705,500,5,190,9,1.4,1000,500,482,18,0
4713,500,5,190,10,0.8,1000,500,482,18,0
4714,500,5,190,10,1,1000,500,482,18,0
4719,500,5,190,10,2,1000,500,482,18,0
4763,500,5,195,3,2,1000,500,482,18,0
4772,500,5,195,4,1.6,1000,500,482,18,0
4774,500,5,195,4,2,1000,500,482,18,0
4781,500,5,195,5,1.2,1000,500,482,18,0
4805,500,5,195,7,1.6,1000,500,482,18,0
4818,500,5,195,8,2,1000,500,482,18,0
4860,500,5,200,1,1.6,1000,500,482,18,0
4861,500,5,200,1,1.8,1000,500,482,18,0
4879,500,5,200,3,1,1000,500,482,18,0
4880,500,5,200,3,1.2,1000,500,482,18,0
4904,500,5,200,5,1.6,1000,500,482,18,0
4913,500,5,200,6,1.2,1000,500,482,18,0
4954,500,5,200,10,0.6,1000,500,482,18,0
4955,500,5,200,10,0.8,1000,500,482,18,0
4959,500,5,200,10,1.6,1000,500,482,18,0
103,500,5,0,9,0.6,1000,500,483,17,0
242,500,5,5,10,2,1000,500,483,17,0
362,500,5,10,10,1.8,1000,500,483,17,0
481,500,5,15,10,1.4,1000,500,483,17,0
592,500,5,20,9,1.6,1000,500,483,17,0
605,500,5,20,10,2,1000,500,483,17,0
714,500,5,25,9,1.8,1000,500,483,17,0
724,500,5,25,10,1.6,1000,500,483,17,0
955,500,5,35,9,1.6,1000,500,483,17,0
963,500,5,35,10,1,1000,500,483,17,0
964,500,5,35,10,1.2,1000,500,483,17,0
1143,500,5,45,4,1.8,1000,500,483,17,0
1184,500,5,45,8,1.2,1000,500,483,17,0
1231,500,5,50,1,1.8,1000,500,483,17,0
1241,500,5,50,2,1.6,1000,500,483,17,0
1261,500,5,50,4,1.2,1000,500,483,17,0
1314,500,5,50,9,0.8,1000,500,483,17,0
1318,500,5,50,9,1.6,1000,500,483,17,0
1328,500,5,50,10,1.4,1000,500,483,17,0
1329,500,5,50,10,1.6,1000,500,483,17,0
1330,500,5,50,10,1.8,1000,500,483,17,0
1372,500,5,55,3,1.4,1000,500,483,17,0
1384,500,5,55,4,1.6,1000,500,483,17,0
1406,500,5,55,6,1.6,1000,500,483,17,0
1473,500,5,60,1,1.8,1000,500,483,17,0
1539,500,5,60,7,1.8,1000,500,483,17,0
1550,500,5,60,8,1.8,1000,500,483,17,0
1616,500,5,65,3,1.8,1000,500,483,17,0
1617,500,5,65,3,2,1000,500,483,17,0
1625,500,5,65,4,1.4,1000,500,483,17,0
1639,500,5,65,5,2,1000,500,483,17,0
1657,500,5,65,7,1.2,1000,500,483,17,0
1670,500,5,65,8,1.6,1000,500,483,17,0
1672,500,5,65,8,2,1000,500,483,17,0
1683,500,5,65,9,2,1000,500,483,17,0
1693,500,5,65,10,1.8,1000,500,483,17,0
1689,500,5,65,10,1,1000,500,483,17,0
1738,500,5,70,3,2,1000,500,483,17,0
1769,500,5,70,6,1.6,1000,500,483,17,0
1810,500,5,70,10,1,1000,500,483,17,0
1848,500,5,75,2,2,1000,500,483,17,0
1928,500,5,75,10,0.4,1000,500,483,17,0
1933,500,5,75,10,1.4,1000,500,483,17,0
1936,500,5,75,10,2,1000,500,483,17,0
2002,500,5,80,5,2,1000,500,483,17,0
2054,500,5,80,10,1.4,1000,500,483,17,0
2170,500,5,85,10,0.4,1000,500,483,17,0
2173,500,5,85,10,1,1000,500,483,17,0
2197,500,5,90,1,1.4,1000,500,483,17,0
2264,500,5,90,7,1.6,1000,500,483,17,0
2274,500,5,90,8,1.4,1000,500,483,17,0
2286,500,5,90,9,1.6,1000,500,483,17,0
2292,500,5,90,10,0.6,1000,500,483,17,0
2295,500,5,90,10,1.2,1000,500,483,17,0
2298,500,5,90,10,1.8,1000,500,483,17,0
2420,500,5,95,10,2,1000,500,483,17,0
2471,500,5,100,4,1.2,1000,500,483,17,0
2474,500,5,100,4,1.8,1000,500,483,17,0
2507,500,5,100,7,1.8,1000,500,483,17,0
2530,500,5,100,9,2,1000,500,483,17,0
2536,500,5,100,10,1,1000,500,483,17,0
2540,500,5,100,10,1.8,1000,500,483,17,0
2572,500,5,105,2,1.6,1000,500,483,17,0
2651,500,5,105,9,2,1000,500,483,17,0
2656,500,5,105,10,0.8,1000,500,483,17,0
2657,500,5,105,10,1,1000,500,483,17,0
2660,500,5,105,10,1.6,1000,500,483,17,0
2755,500,5,110,8,0.8,1000,500,483,17,0
2759,500,5,110,8,1.6,1000,500,483,17,0
2764,500,5,110,9,0.4,1000,500,483,17,0
2779,500,5,110,10,1.2,1000,500,483,17,0
2781,500,5,110,10,1.6,1000,500,483,17,0
2782,500,5,110,10,1.8,1000,500,483,17,0
2803,500,5,115,1,1.6,1000,500,483,17,0
2858,500,5,115,6,1.6,1000,500,483,17,0
3019,500,5,120,10,0.8,1000,500,483,17,0
3021,500,5,120,10,1.2,1000,500,483,17,0
3022,500,5,120,10,1.4,1000,500,483,17,0
3036,500,5,125,0,2,1000,500,483,17,0
3047,500,5,125,1,2,1000,500,483,17,0
3079,500,5,125,4,1.8,1000,500,483,17,0
3138,500,5,125,10,0.4,1000,500,483,17,0
3144,500,5,125,10,1.6,1000,500,483,17,0
3146,500,5,125,10,2,1000,500,483,17,0
3145,500,5,125,10,1.8,1000,500,483,17,0
3194,500,5,130,4,0.6,1000,500,483,17,0
3254,500,5,130,9,1.6,1000,500,483,17,0
3261,500,5,130,10,0.8,1000,500,483,17,0
3264,500,5,130,10,1.4,1000,500,483,17,0
3296,500,5,135,2,1.2,1000,500,483,17,0
3310,500,5,135,3,1.8,1000,500,483,17,0
3317,500,5,135,4,1,1000,500,483,17,0
3331,500,5,135,5,1.6,1000,500,483,17,0
3333,500,5,135,5,2,1000,500,483,17,0
3365,500,5,135,8,1.8,1000,500,483,17,0
3372,500,5,135,9,1,1000,500,483,17,0
3388,500,5,135,10,2,1000,500,483,17,0
3476,500,5,140,7,2,1000,500,483,17,0
3487,500,5,140,8,2,1000,500,483,17,0
3505,500,5,140,10,1.2,1000,500,483,17,0
3507,500,5,140,10,1.6,1000,500,483,17,0
3509,500,5,140,10,2,1000,500,483,17,0
3560,500,5,145,4,1.2,1000,500,483,17,0
3595,500,5,145,7,1.6,1000,500,483,17,0
3616,500,5,145,9,1.4,1000,500,483,17,0
3619,500,5,145,9,2,1000,500,483,17,0
3628,500,5,145,10,1.6,1000,500,483,17,0
3652,500,5,150,1,2,1000,500,483,17,0
3696,500,5,150,5,2,1000,500,483,17,0
3706,500,5,150,6,1.8,1000,500,483,17,0
3707,500,5,150,6,2,1000,500,483,17,0
3736,500,5,150,9,1.2,1000,500,483,17,0
3740,500,5,150,9,2,1000,500,483,17,0
3748,500,5,150,10,1.4,1000,500,483,17,0
3762,500,5,155,0,2,1000,500,483,17,0
3784,500,5,155,2,2,1000,500,483,17,0
3849,500,5,155,8,1.8,1000,500,483,17,0
3856,500,5,155,9,1,1000,500,483,17,0
3869,500,5,155,10,1.4,1000,500,483,17,0
3982,500,5,160,9,2,1000,500,483,17,0
3985,500,5,160,10,0.4,1000,500,483,17,0
4014,500,5,165,1,1.8,1000,500,483,17,0
4037,500,5,165,3,2,1000,500,483,17,0
4088,500,5,165,8,1.2,1000,500,483,17,0
4147,500,5,170,2,2,1000,500,483,17,0
4186,500,5,170,6,1,1000,500,483,17,0
4211,500,5,170,8,1.6,1000,500,483,17,0
4257,500,5,175,1,2,1000,500,483,17,0
4344,500,5,175,9,1.8,1000,500,483,17,0
4350,500,5,175,10,0.8,1000,500,483,17,0
4351,500,5,175,10,1,1000,500,483,17,0
4355,500,5,175,10,1.8,1000,500,483,17,0
4376,500,5,180,1,1.6,1000,500,483,17,0
4387,500,5,180,2,1.6,1000,500,483,17,0
4389,500,5,180,2,2,1000,500,483,17,0
4420,500,5,180,5,1.6,1000,500,483,17,0
4439,500,5,180,7,1,1000,500,483,17,0
4444,500,5,180,7,2,1000,500,483,17,0
4473,500,5,180,10,1.2,1000,500,483,17,0
4476,500,5,180,10,1.8,1000,500,483,17,0
4510,500,5,185,2,2,1000,500,483,17,0
4520,500,5,185,3,1.8,1000,500,483,17,0
4530,500,5,185,4,1.6,1000,500,483,17,0
4542,500,5,185,5,1.8,1000,500,483,17,0
4587,500,5,185,9,2,1000,500,483,17,0
4591,500,5,185,10,0.6,1000,500,483,17,0
4596,500,5,185,10,1.6,1000,500,483,17,0
4605,500,5,190,0,1.2,1000,500,483,17,0
4662,500,5,190,5,1.6,1000,500,483,17,0
4669,500,5,190,6,0.8,1000,500,483,17,0
4718,500,5,190,10,1.8,1000,500,483,17,0
4759,500,5,195,3,1.2,1000,500,483,17,0
4796,500,5,195,6,2,1000,500,483,17,0
4817,500,5,195,8,1.8,1000,500,483,17,0
4827,500,5,195,9,1.6,1000,500,483,17,0
4831,500,5,195,10,0.2,1000,500,483,17,0
4833,500,5,195,10,0.6,1000,500,483,17,0
4834,500,5,195,10,0.8,1000,500,483,17,0
4838,500,5,195,10,1.6,1000,500,483,17,0
4840,500,5,195,10,2,1000,500,483,17,0
4839,500,5,195,10,1.8,1000,500,483,17,0
4948,500,5,200,9,1.6,1000,500,483,17,0
4949,500,5,200,9,1.8,1000,500,483,17,0
4957,500,5,200,10,1.2,1000,500,483,17,0
104,500,5,0,9,0.8,1000,500,484,16,0
106,500,5,0,9,1.2,1000,500,484,16,0
110,500,5,0,9,2,1000,500,484,16,0
112,500,5,0,10,0.2,1000,500,484,16,0
117,500,5,0,10,1.2,1000,500,484,16,0
115,500,5,0,10,0.8,1000,500,484,16,0
359,500,5,10,10,1.2,1000,500,484,16,0
482,500,5,15,10,1.6,1000,500,484,16,0
483,500,5,15,10,1.8,1000,500,484,16,0
604,500,5,20,10,1.8,1000,500,484,16,0
725,500,5,25,10,1.8,1000,500,484,16,0
759,500,5,30,2,2,1000,500,484,16,0
842,500,5,30,10,1,1000,500,484,16,0
845,500,5,30,10,1.6,1000,500,484,16,0
846,500,5,30,10,1.8,1000,500,484,16,0
965,500,5,35,10,1.4,1000,500,484,16,0
967,500,5,35,10,1.8,1000,500,484,16,0
968,500,5,35,10,2,1000,500,484,16,0
1085,500,5,40,10,1.2,1000,500,484,16,0
1089,500,5,40,10,2,1000,500,484,16,0
1141,500,5,45,4,1.4,1000,500,484,16,0
1205,500,5,45,10,1,1000,500,484,16,0
1207,500,5,45,10,1.4,1000,500,484,16,0
1209,500,5,45,10,1.8,1000,500,484,16,0
1326,500,5,50,10,1,1000,500,484,16,0
1327,500,5,50,10,1.2,1000,500,484,16,0
1440,500,5,55,9,1.8,1000,500,484,16,0
1450,500,5,55,10,1.6,1000,500,484,16,0
1549,500,5,60,8,1.6,1000,500,484,16,0
1561,500,5,60,9,1.8,1000,500,484,16,0
1562,500,5,60,9,2,1000,500,484,16,0
1571,500,5,60,10,1.6,1000,500,484,16,0
1638,500,5,65,5,1.8,1000,500,484,16,0
1669,500,5,65,8,1.4,1000,500,484,16,0
1690,500,5,65,10,1.2,1000,500,484,16,0
1727,500,5,70,2,2,1000,500,484,16,0
1793,500,5,70,8,2,1000,500,484,16,0
1814,500,5,70,10,1.8,1000,500,484,16,0
1913,500,5,75,8,1.8,1000,500,484,16,0
1924,500,5,75,9,1.8,1000,500,484,16,0
1925,500,5,75,9,2,1000,500,484,16,0
1930,500,5,75,10,0.8,1000,500,484,16,0
1935,500,5,75,10,1.8,1000,500,484,16,0
2034,500,5,80,8,1.8,1000,500,484,16,0
2035,500,5,80,8,2,1000,500,484,16,0
2044,500,5,80,9,1.6,1000,500,484,16,0
2046,500,5,80,9,2,1000,500,484,16,0
2050,500,5,80,10,0.6,1000,500,484,16,0
2057,500,5,80,10,2,1000,500,484,16,0
2176,500,5,85,10,1.6,1000,500,484,16,0
2175,500,5,85,10,1.4,1000,500,484,16,0
2266,500,5,90,7,2,1000,500,484,16,0
2297,500,5,90,10,1.6,1000,500,484,16,0
2299,500,5,90,10,2,1000,500,484,16,0
2365,500,5,95,5,2,1000,500,484,16,0
2419,500,5,95,10,1.8,1000,500,484,16,0
2527,500,5,100,9,1.4,1000,500,484,16,0
2626,500,5,105,7,1.4,1000,500,484,16,0
2658,500,5,105,10,1.2,1000,500,484,16,0
2670,500,5,110,0,1.4,1000,500,484,16,0
2775,500,5,110,10,0.4,1000,500,484,16,0
2783,500,5,110,10,2,1000,500,484,16,0
2897,500,5,115,10,0.6,1000,500,484,16,0
2899,500,5,115,10,1,1000,500,484,16,0
2901,500,5,115,10,1.4,1000,500,484,16,0
2903,500,5,115,10,1.8,1000,500,484,16,0
3014,500,5,120,9,2,1000,500,484,16,0
3018,500,5,120,10,0.6,1000,500,484,16,0
3056,500,5,125,2,1.6,1000,500,484,16,0
3143,500,5,125,10,1.4,1000,500,484,16,0
3190,500,5,130,3,2,1000,500,484,16,0
3195,500,5,130,4,0.8,1000,500,484,16,0
3241,500,5,130,8,1.2,1000,500,484,16,0
3263,500,5,130,10,1.2,1000,500,484,16,0
3265,500,5,130,10,1.6,1000,500,484,16,0
3267,500,5,130,10,2,1000,500,484,16,0
3288,500,5,135,1,1.8,1000,500,484,16,0
3309,500,5,135,3,1.6,1000,500,484,16,0
3377,500,5,135,9,2,1000,500,484,16,0
3385,500,5,135,10,1.4,1000,500,484,16,0
3386,500,5,135,10,1.6,1000,500,484,16,0
3387,500,5,135,10,1.8,1000,500,484,16,0
3419,500,5,140,2,1.6,1000,500,484,16,0
3474,500,5,140,7,1.6,1000,500,484,16,0
3494,500,5,140,9,1.2,1000,500,484,16,0
3506,500,5,140,10,1.4,1000,500,484,16,0
3553,500,5,145,3,2,1000,500,484,16,0
3615,500,5,145,9,1.2,1000,500,484,16,0
3618,500,5,145,9,1.8,1000,500,484,16,0
3626,500,5,145,10,1.2,1000,500,484,16,0
3630,500,5,145,10,2,1000,500,484,16,0
3745,500,5,150,10,0.8,1000,500,484,16,0
3795,500,5,155,3,2,1000,500,484,16,0
3858,500,5,155,9,1.4,1000,500,484,16,0
3866,500,5,155,10,0.8,1000,500,484,16,0
3871,500,5,155,10,1.8,1000,500,484,16,0
3868,500,5,155,10,1.2,1000,500,484,16,0
3872,500,5,155,10,2,1000,500,484,16,0
3986,500,5,160,10,0.6,1000,500,484,16,0
4109,500,5,165,10,1,1000,500,484,16,0
4108,500,5,165,10,0.8,1000,500,484,16,0
4110,500,5,165,10,1.2,1000,500,484,16,0
4112,500,5,165,10,1.6,1000,500,484,16,0
4232,500,5,170,10,1.4,1000,500,484,16,0
4235,500,5,170,10,2,1000,500,484,16,0
4311,500,5,175,6,1.8,1000,500,484,16,0
4345,500,5,175,9,2,1000,500,484,16,0
4348,500,5,175,10,0.4,1000,500,484,16,0
4353,500,5,175,10,1.4,1000,500,484,16,0
4354,500,5,175,10,1.6,1000,500,484,16,0
4462,500,5,180,9,1.2,1000,500,484,16,0
4466,500,5,180,9,2,1000,500,484,16,0
4471,500,5,180,10,0.8,1000,500,484,16,0
4474,500,5,180,10,1.4,1000,500,484,16,0
4477,500,5,180,10,2,1000,500,484,16,0
4488,500,5,185,0,2,1000,500,484,16,0
4564,500,5,185,7,1.8,1000,500,484,16,0
4583,500,5,185,9,1.2,1000,500,484,16,0
4586,500,5,185,9,1.8,1000,500,484,16,0
4592,500,5,185,10,0.8,1000,500,484,16,0
4595,500,5,185,10,1.4,1000,500,484,16,0
4594,500,5,185,10,1.2,1000,500,484,16,0
4598,500,5,185,10,2,1000,500,484,16,0
4653,500,5,190,4,2,1000,500,484,16,0
